Date,Time,Product,Price,Link
2026-05-26,09:57:18,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-05-26,20:08:51,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-05-27,20:18:33,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-05-28,15:56:54,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-05-29,15:33:43,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-05-29,20:25:37,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36489.0,https://amzn.in/d/06Pwbey5
2026-05-30,13:40:02,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-05-31,19:17:59,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",35990.0,https://amzn.in/d/06Pwbey5
2026-05-31,19:18:11,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-01,17:39:50,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-02,10:23:59,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-03,20:55:38,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",37490.0,https://amzn.in/d/06Pwbey5
2026-06-04,20:06:23,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-05,19:55:10,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-05,19:55:17,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-06,08:33:49,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-07,08:56:06,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-09,09:44:22,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-09,14:52:11,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-11,10:25:26,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-11,20:22:25,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-12,15:15:10,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32999.0,https://amzn.in/d/06Pwbey5
2026-06-13,19:25:59,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-13,19:26:11,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-14,14:03:28,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-14,14:03:34,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-14,19:26:49,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-15,04:20:23,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-15,04:20:30,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-15,04:20:37,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2899.0,https://amzn.in/d/0ik1OB5g
2026-06-20,08:57:02,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-20,14:04:38,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-21,09:50:56,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-06-22,11:54:57,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-22,16:58:18,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-22,16:58:30,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-06-23,03:37:00,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-06-24,09:30:17,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-24,09:30:24,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-06-25,09:21:50,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-06-25,20:00:50,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-25,20:00:57,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-26,14:25:11,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-28,13:46:44,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-29,15:47:48,"PANCA Gadgets Home Tools, Car Keychain And Lanyard Strap, Tool Box, Gift For Men, Multipurpose Tool, Solid Black (Pack of 1)",349.0,https://amzn.in/d/0bDOcukR
2026-06-30,09:36:37,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-06-30,14:19:37,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-06-30,19:58:46,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",39490.0,https://amzn.in/d/06Pwbey5
2026-07-03,09:18:32,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2699.0,https://amzn.in/d/0ik1OB5g
2026-07-03,14:04:42,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-07-04,02:56:56,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-07-04,02:57:08,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2699.0,https://amzn.in/d/0ik1OB5g
2026-07-04,13:26:44,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2699.0,https://amzn.in/d/0ik1OB5g
2026-07-05,13:39:56,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2699.0,https://amzn.in/d/0ik1OB5g
2026-07-06,15:33:27,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-07-07,03:26:09,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2698.0,https://amzn.in/d/0ik1OB5g
2026-07-08,14:08:00,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2698.0,https://amzn.in/d/0ik1OB5g
2026-07-09,09:44:36,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2698.0,https://amzn.in/d/0ik1OB5g
2026-07-13,02:49:25,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-13,09:27:15,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-16,13:50:25,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-17,02:39:29,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",32490.0,https://amzn.in/d/06Pwbey5
2026-07-17,08:09:46,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-19,08:18:51,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-19,13:17:40,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-20,02:57:39,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-21,08:28:48,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-21,13:50:03,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2024 Model, MTKL50U, White)",36990.0,https://amzn.in/d/06Pwbey5
2026-07-22,13:54:07,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
2026-07-23,08:30:03,IAFA FURNITURE® Diego Mid-Back Mesh Office Chair | 3 Year Warranty | Ergonomic Study | Computer Chair with Revolving Base | Tilting & Height Adjustable Mechanism | Heavy-Duty Metal Base (Black) (DIY),2999.0,https://amzn.in/d/0ik1OB5g
